JournalCode	JournalLib	EcritureNum	LigneNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	CompteLibAouX	PieceRef	PieceRefInt	PieceDate	PieceEcheance	EcritureLib	NatureCode	NatureLib	EcritureLet	DateLet	PaiementCode	PaiementLib	ValidDate	CreationDate	CreationHeure	CreationUtilisateur	ModifDate	ModifHeure	ModifUtilisateur	Credit	Debit	Montant	Sens	MontantSigne	Sens	Montantdevise	Idevise	Vide
AC	ACHATS	296	15012	27/10/2020	624100	TRANSPORTS SUR ACHATS			TRANSPORTS SUR ACHATS	561950		27/10/2020	27/11/2020	FACTURE INGAL	FA	FACTURE					27/10/2020	25/02/2022	09:50:57	JM				0,00	15,24	15,24	D	15,24	+1			
AC	ACHATS	297	15003	28/10/2020	401000	COLLECTIF FOURNISSEURS	00189	GIRAUD	GIRAUD	1157		28/10/2020	28/11/2020	FACTURE GIRAUD	FA	FACTURE	AAI	15/02/2021			28/10/2020	25/02/2022	09:50:57	JM				275,78	0,00	275,78	C	-275,78	-1			
AC	ACHATS	297	15004	28/10/2020	611000	SOUS TRAITANCE DEVELOPPEMENT			SOUS TRAITANCE DEVELOPPEMENT	1157		28/10/2020	28/11/2020	FACTURE GIRAUD	FA	FACTURE					28/10/2020	25/02/2022	09:50:57	JM				0,00	228,67	228,67	D	228,67	+1			
AC	ACHATS	297	15005	28/10/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	1157		28/10/2020	28/11/2020	FACTURE GIRAUD	FA	FACTURE					28/10/2020	25/02/2022	09:50:57	JM				0,00	47,11	47,11	D	47,11	+1			
AC	ACHATS	298	14990	28/10/2020	401000	COLLECTIF FOURNISSEURS	00469	MARVIN	MARVIN	243855		28/10/2020	27/11/2020	FACTURE MARVIN	FA	FACTURE	AAU	06/02/2021			28/10/2020	25/02/2022	09:50:57	JM				6758,82	0,00	6758,82	C	-6758,82	-1			
AC	ACHATS	298	14991	28/10/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	243855		28/10/2020	28/10/2020	FACTURE MARVIN	FA	FACTURE					28/10/2020	25/02/2022	09:50:57	JM				0,00	5604,33	5604,33	D	5604,33	+1			
AC	ACHATS	298	14992	28/10/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	243855		28/10/2020	28/10/2020	FACTURE MARVIN	FA	FACTURE					28/10/2020	25/02/2022	09:50:57	JM				0,00	1154,49	1154,49	D	1154,49	+1			
AC	ACHATS	299	15023	30/10/2020	401000	COLLECTIF FOURNISSEURS	00469	MARVIN	MARVIN	244064		30/10/2020	29/11/2020	FACTURE MARVIN	FA	FACTURE	AAU	06/02/2021			30/10/2020	25/02/2022	09:50:57	JM				313,47	0,00	313,47	C	-313,47	-1			
AC	ACHATS	299	15024	30/10/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	244064		30/10/2020	30/10/2020	FACTURE MARVIN	FA	FACTURE					30/10/2020	25/02/2022	09:50:57	JM				0,00	241,63	241,63	D	241,63	+1			
AC	ACHATS	299	15025	30/10/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	244064		30/10/2020	30/10/2020	FACTURE MARVIN	FA	FACTURE					30/10/2020	25/02/2022	09:50:57	JM				0,00	53,54	53,54	D	53,54	+1			
AC	ACHATS	299	15026	30/10/2020	624100	TRANSPORTS SUR ACHATS			TRANSPORTS SUR ACHATS	244064		30/10/2020	30/10/2020	FACTURE MARVIN	FA	FACTURE					30/10/2020	25/02/2022	09:50:57	JM				0,00	18,29	18,29	D	18,29	+1			
AC	ACHATS	299	20054	30/10/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	244064		30/10/2020		Equilibre lot 0000299							30/10/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
AC	ACHATS	300	15016	30/10/2020	401000	COLLECTIF FOURNISSEURS	00469	MARVIN	MARVIN	244206		30/10/2020	29/11/2020	FACTURE XXXXXXXXXX	FA	FACTURE	AAU	06/02/2021			30/10/2020	25/02/2022	09:50:57	JM				1820,33	0,00	1820,33	C	-1820,33	-1			
AC	ACHATS	300	15017	30/10/2020	606300	FOURN.ENT.PETIT EQUIP.			FOURN.ENT.PETIT EQUIP.	244206		30/10/2020	30/10/2020	FACTURE XXXXXXXXXX	FA	FACTURE					30/10/2020	25/02/2022	09:50:57	JM				0,00	290,42	290,42	D	290,42	+1			
AC	ACHATS	300	15018	30/10/2020	606300	FOURN.ENT.PETIT EQUIP.			FOURN.ENT.PETIT EQUIP.	244206		30/10/2020	30/10/2020	FACTURE XXXXXXXXXX	FA	FACTURE					30/10/2020	25/02/2022	09:50:57	JM				0,00	48,48	48,48	D	48,48	+1			
AC	ACHATS	300	15019	30/10/2020	624100	TRANSPORTS SUR ACHATS			TRANSPORTS SUR ACHATS	244206		30/10/2020	30/10/2020	FACTURE XXXXXXXXXX	FA	FACTURE					30/10/2020	25/02/2022	09:50:57	JM				0,00	18,29	18,29	D	18,29	+1			
AC	ACHATS	300	15020	30/10/2020	218300	MATERIEL INFORMATIQUE			MATERIEL INFORMATIQUE	244206		30/10/2020	30/10/2020	FACTURE XXXXXXXXXX	FA	FACTURE					30/10/2020	25/02/2022	09:50:57	JM				0,00	1152,21	1152,21	D	1152,21	+1			
AC	ACHATS	300	15021	30/10/2020	445620	TVA DEDUCTIBLE SUR IMMOS			TVA DEDUCTIBLE SUR IMMOS	244206		30/10/2020	30/10/2020	FACTURE XXXXXXXXXX	FA	FACTURE					30/10/2020	25/02/2022	09:50:57	JM				0,00	237,35	237,35	D	237,35	+1			
AC	ACHATS	300	15022	30/10/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	244206		30/10/2020	30/10/2020	FACTURE XXXXXXXXXX	FA	FACTURE					30/10/2020	25/02/2022	09:50:57	JM				0,00	73,58	73,58	D	73,58	+1			
AC	ACHATS	301	15070	31/10/2020	401000	COLLECTIF FOURNISSEURS	00279	GAUDE	GAUDE			31/10/2020	31/10/2020	GAUDE			AAN	31/10/2020			31/10/2020	25/02/2022	09:50:57	JM				83,85	0,00	83,85	C	-83,85	-1			
AC	ACHATS	301	15071	31/10/2020	616000	ASSURANCES GAUME			ASSURANCES GAUME			31/10/2020	31/10/2020	GAUDE							31/10/2020	25/02/2022	09:50:57	JM				0,00	83,85	83,85	D	83,85	+1			
AC	ACHATS	302	15330	31/10/2020	401000	COLLECTIF FOURNISSEURS	00047	EXPRESS 58	EXPRESS 58	10977		31/10/2020	31/12/2020	FACTURE EXPRESS 58	FA	FACTURE	ABZ	11/01/2021			31/10/2020	25/02/2022	09:50:57	JM				104,28	0,00	104,28	C	-104,28	-1			
AC	ACHATS	302	15331	31/10/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	10977		31/10/2020	31/10/2020	FACTURE EXPRESS 58	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	17,81	17,81	D	17,81	+1			
AC	ACHATS	302	15332	31/10/2020	624200	TRANSPORTS SUR  VENTES			TRANSPORTS SUR  VENTES	10977		31/10/2020	31/10/2020	FACTURE EXPRESS 58	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	86,47	86,47	D	86,47	+1			
AC	ACHATS	303	15013	31/10/2020	401000	COLLECTIF FOURNISSEURS	00001	MARINIER	MARINIER	11128		31/10/2020	31/12/2020	FACTURE MARVIN	FA	FACTURE	ABE	11/01/2021			31/10/2020	25/02/2022	09:50:57	JM				433,34	0,00	433,34	C	-433,34	-1			
AC	ACHATS	303	15014	31/10/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	11128		31/10/2020	31/12/2020	FACTURE MARVIN	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	359,32	359,32	D	359,32	+1			
AC	ACHATS	303	15015	31/10/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	11128		31/10/2020	31/12/2020	FACTURE MARVIN	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	74,02	74,02	D	74,02	+1			
AC	ACHATS	304	15333	31/10/2020	401000	COLLECTIF FOURNISSEURS	00047	EXPRESS 58	EXPRESS 58	11484		31/10/2020	31/12/2020	FACTURE EXPRESS 58	FA	FACTURE	ABZ	11/01/2021			31/10/2020	25/02/2022	09:50:57	JM				8,27	0,00	8,27	C	-8,27	-1			
AC	ACHATS	304	15334	31/10/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	11484		31/10/2020	31/10/2020	FACTURE EXPRESS 58	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	1,41	1,41	D	1,41	+1			
AC	ACHATS	304	15335	31/10/2020	624200	TRANSPORTS SUR  VENTES			TRANSPORTS SUR  VENTES	11484		31/10/2020	31/10/2020	FACTURE EXPRESS 58	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	6,86	6,86	D	6,86	+1			
AC	ACHATS	305	14976	31/10/2020	401000	COLLECTIF FOURNISSEURS	00477	MONDO	MONDO	14006		31/10/2020	30/11/2020	FACTURE MONDO	FA	FACTURE	AAH	13/12/2020			31/10/2020	25/02/2022	09:50:57	JM				1591,62	0,00	1591,62	C	-1591,62	-1			
AC	ACHATS	305	14977	31/10/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	14006		31/10/2020	31/10/2020	FACTURE MONDO	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	1306,03	1306,03	D	1306,03	+1			
AC	ACHATS	305	14978	31/10/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	14006		31/10/2020	31/10/2020	FACTURE MONDO	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	271,87	271,87	D	271,87	+1			
AC	ACHATS	305	14979	31/10/2020	624100	TRANSPORTS SUR ACHATS			TRANSPORTS SUR ACHATS	14006		31/10/2020	31/10/2020	FACTURE MONDO	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	13,72	13,72	D	13,72	+1			
AC	ACHATS	306	14987	31/10/2020	401000	COLLECTIF FOURNISSEURS	00060	SNTR	SNTR	24080		31/10/2020	30/12/2020	FACTURE SNTR	FA	FACTURE	AAC	11/01/2021			31/10/2020	25/02/2022	09:50:57	JM				12,87	0,00	12,87	C	-12,87	-1			
AC	ACHATS	306	14988	31/10/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	24080		31/10/2020	31/10/2020	FACTURE SNTR	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	2,20	2,20	D	2,20	+1			
AC	ACHATS	306	14989	31/10/2020	624200	TRANSPORTS SUR  VENTES			TRANSPORTS SUR  VENTES	24080		31/10/2020	31/10/2020	FACTURE SNTR	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	10,67	10,67	D	10,67	+1			
AC	ACHATS	307	14984	31/10/2020	401000	COLLECTIF FOURNISSEURS	00065	GARAGE	GARAGE	471655		21/04/2020	21/04/2020	FACTURE GARAGE	FA	FACTURE	AAD	31/10/2020			31/10/2020	25/02/2022	09:50:57	JM				65,55	0,00	65,55	C	-65,55	-1			
AC	ACHATS	307	14985	31/10/2020	615520	ENT. S/MATERIEL ROULANT			ENT. S/MATERIEL ROULANT	471655		21/04/2020	21/04/2020	FACTURE GARAGE	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	55,27	55,27	D	55,27	+1			
AC	ACHATS	307	14986	31/10/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	471655		21/04/2020	21/04/2020	FACTURE GARAGE	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	10,28	10,28	D	10,28	+1			
AC	ACHATS	308	15327	31/10/2020	401000	COLLECTIF FOURNISSEURS	00298	POLYCHROME	POLYCHROME	502633		31/10/2020	30/11/2020	FACTURE POLYCHROME	FA	FACTURE	AAW	11/01/2021			31/10/2020	25/02/2022	09:50:57	JM				209,26	0,00	209,26	C	-209,26	-1			
AC	ACHATS	308	15328	31/10/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	502633		31/10/2020	31/10/2020	FACTURE POLYCHROME	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	35,74	35,74	D	35,74	+1			
AC	ACHATS	308	15329	31/10/2020	615200	ENT.SUR BIENS IMMOB.			ENT.SUR BIENS IMMOB.	502633		31/10/2020	31/10/2020	FACTURE POLYCHROME	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	173,52	173,52	D	173,52	+1			
AC	ACHATS	309	15006	31/10/2020	401000	COLLECTIF FOURNISSEURS	00485	CHABAT	CHABAT	51002		31/10/2020	31/10/2020	FACTURE CHABAT	FA	FACTURE	AAG	04/01/2021			31/10/2020	25/02/2022	09:50:57	JM				6023,04	0,00	6023,04	C	-6023,04	-1			
AC	ACHATS	309	15007	31/10/2020	611000	SOUS TRAITANCE DEVELOPPEMENT			SOUS TRAITANCE DEVELOPPEMENT	51002		31/10/2020	31/10/2020	FACTURE CHABAT	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	4994,23	4994,23	D	4994,23	+1			
AC	ACHATS	309	15008	31/10/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	51002		31/10/2020	31/10/2020	FACTURE CHABAT	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	1028,81	1028,81	D	1028,81	+1			
AC	ACHATS	310	14993	31/10/2020	401000	COLLECTIF FOURNISSEURS	00480	ISERE	ISERE	7125		31/10/2020	30/11/2020	FACTURE ISERE	FA	FACTURE	AAF	11/01/2021			31/10/2020	25/02/2022	09:50:57	JM				255,76	0,00	255,76	C	-255,76	-1			
AC	ACHATS	310	14994	31/10/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	7125		31/10/2020	31/10/2020	FACTURE ISERE	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	168,63	168,63	D	168,63	+1			
AC	ACHATS	310	14995	31/10/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	7125		31/10/2020	31/10/2020	FACTURE ISERE	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	43,69	43,69	D	43,69	+1			
AC	ACHATS	310	14996	31/10/2020	606400	FOURNITURES ADMINISTRATIVES			FOURNITURES ADMINISTRATIVES	7125		31/10/2020	31/10/2020	FACTURE ISERE	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	43,44	43,44	D	43,44	+1			
AC	ACHATS	311	15030	31/10/2020	401000	COLLECTIF FOURNISSEURS	00489	CSS	CSS	8251		31/10/2020	31/10/2020	FACTURE CSS	FA	FACTURE	AAB	02/11/2020			31/10/2020	25/02/2022	09:50:57	JM				648,19	0,00	648,19	C	-648,19	-1			
AC	ACHATS	311	15031	31/10/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	8251		31/10/2020	30/11/2020	FACTURE CSS	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	519,18	519,18	D	519,18	+1			
AC	ACHATS	311	15032	31/10/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	8251		31/10/2020	30/11/2020	FACTURE CSS	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	110,72	110,72	D	110,72	+1			
AC	ACHATS	311	15033	31/10/2020	624100	TRANSPORTS SUR ACHATS			TRANSPORTS SUR ACHATS	8251		31/10/2020	30/11/2020	FACTURE CSS	FA	FACTURE					31/10/2020	25/02/2022	09:50:57	JM				0,00	18,29	18,29	D	18,29	+1			
AC	ACHATS	312	14746	01/11/2020	401000	COLLECTIF FOURNISSEURS	00032	SCI	SCI			01/11/2020	01/11/2020	FACTURE SCI	FA	FACTURE	AC1	03/11/2020			01/11/2020	25/02/2022	09:50:57	JM				668,31	0,00	668,31	C	-668,31	-1			
AC	ACHATS	312	14748	01/11/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES			01/11/2020	01/11/2020	FACTURE SCI	FA	FACTURE					01/11/2020	25/02/2022	09:50:57	JM				0,00	114,16	114,16	D	114,16	+1			
AC	ACHATS	312	14749	01/11/2020	613200	LOCATIONS IMMOBILIERES			LOCATIONS IMMOBILIERES			01/11/2020	01/11/2020	FACTURE SCI	FA	FACTURE					01/11/2020	25/02/2022	09:50:57	JM				0,00	402,62	402,62	D	402,62	+1			
AC	ACHATS	312	14750	01/11/2020	635120	TAXES FONCIERES			TAXES FONCIERES			01/11/2020	01/11/2020	FACTURE SCI	FA	FACTURE					01/11/2020	25/02/2022	09:50:57	JM				0,00	151,53	151,53	D	151,53	+1			
AC	ACHATS	312	15543	01/11/2020	401000	COLLECTIF FOURNISSEURS	00235	LETTRE SOC	LETTRE SOC			01/11/2020	01/11/2020	FACTURE SCI			AAA	09/11/2020			01/11/2020	25/02/2022	09:50:57	JM				26,68	0,00	26,68	C	-26,68	-1			
AC	ACHATS	312	15544	01/11/2020	618100	DOCUMENTATION GENERALE			DOCUMENTATION GENERALE			01/11/2020	01/11/2020	FACTURE SCI							01/11/2020	25/02/2022	09:50:57	JM				0,00	26,68	26,68	D	26,68	+1			
AC	ACHATS	313	15389	01/11/2020	401000	COLLECTIF FOURNISSEURS	00469	MARVIN	MARVIN	244205		30/10/2020	29/11/2020	FACTURE MARVIN	FA	FACTURE	AAU	06/02/2021			01/11/2020	25/02/2022	09:50:57	JM				313,47	0,00	313,47	C	-313,47	-1			
AC	ACHATS	313	15390	01/11/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	244205		30/10/2020	30/10/2020	FACTURE MARVIN	FA	FACTURE					01/11/2020	25/02/2022	09:50:57	JM				0,00	241,63	241,63	D	241,63	+1			
AC	ACHATS	313	15391	01/11/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	244205		30/10/2020	30/10/2020	FACTURE MARVIN	FA	FACTURE					01/11/2020	25/02/2022	09:50:57	JM				0,00	53,54	53,54	D	53,54	+1			
AC	ACHATS	313	15392	01/11/2020	624100	TRANSPORTS SUR ACHATS			TRANSPORTS SUR ACHATS	244205		30/10/2020	30/10/2020	FACTURE MARVIN	FA	FACTURE					01/11/2020	25/02/2022	09:50:57	JM				0,00	18,29	18,29	D	18,29	+1			
AC	ACHATS	313	20055	01/11/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	244205		01/11/2020		Equilibre lot 0000313							01/11/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
AC	ACHATS	314	15482	01/11/2020	401000	COLLECTIF FOURNISSEURS	00496	SRAUN	SRAUN	58713		24/10/2020	24/10/2020	FACTURE SRAUN	FA	FACTURE	AAA	01/11/2020			01/11/2020	25/02/2022	09:50:57	JM				286,81	0,00	286,81	C	-286,81	-1			
AC	ACHATS	314	15483	01/11/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	58713		24/10/2020	24/10/2020	FACTURE SRAUN	FA	FACTURE					01/11/2020	25/02/2022	09:50:57	JM				0,00	237,82	237,82	D	237,82	+1			
AC	ACHATS	314	15484	01/11/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	58713		24/10/2020	24/10/2020	FACTURE SRAUN	FA	FACTURE					01/11/2020	25/02/2022	09:50:57	JM				0,00	48,99	48,99	D	48,99	+1			
AC	ACHATS	315	15001	02/11/2020	401000	COLLECTIF FOURNISSEURS	00425	L'ECHO	L'ECHO			06/11/2020	06/11/2020	FACTURE L'ECHO	FA	FACTURE	AAB	02/11/2020			02/11/2020	25/02/2022	09:50:57	JM				21,34	0,00	21,34	C	-21,34	-1			
AC	ACHATS	315	15002	02/11/2020	618100	DOCUMENTATION GENERALE			DOCUMENTATION GENERALE			06/11/2020	06/11/2020	FACTURE L'ECHO	FA	FACTURE					02/11/2020	25/02/2022	09:50:57	JM				0,00	21,34	21,34	D	21,34	+1			
AC	ACHATS	316	14997	02/11/2020	401000	COLLECTIF FOURNISSEURS	00469	MARVIN	MARVIN	245048		02/11/2020	02/12/2020	FACTURE MARVIN	FA	FACTURE	AAU	06/02/2021			02/11/2020	25/02/2022	09:50:57	JM				90,35	0,00	90,35	C	-90,35	-1			
AC	ACHATS	316	14998	02/11/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	245048		02/11/2020	02/11/2020	FACTURE MARVIN	FA	FACTURE					02/11/2020	25/02/2022	09:50:57	JM				0,00	56,62	56,62	D	56,62	+1			
AC	ACHATS	316	14999	02/11/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	245048		02/11/2020	02/11/2020	FACTURE MARVIN	FA	FACTURE					02/11/2020	25/02/2022	09:50:57	JM				0,00	15,43	15,43	D	15,43	+1			
AC	ACHATS	316	15000	02/11/2020	624100	TRANSPORTS SUR ACHATS			TRANSPORTS SUR ACHATS	245048		02/11/2020	02/11/2020	FACTURE MARVIN	FA	FACTURE					02/11/2020	25/02/2022	09:50:57	JM				0,00	18,29	18,29	D	18,29	+1			
AC	ACHATS	316	20056	02/11/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	245048		02/11/2020		Equilibre lot 0000316							02/11/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
AC	ACHATS	317	15039	02/11/2020	401000	COLLECTIF FOURNISSEURS	00493	GESTLER	GESTLER	314605		02/11/2020	02/01/2021	FACTURE GESTLER	FA	FACTURE	AAG	10/01/2021			02/11/2020	25/02/2022	09:50:57	JM				1746,93	0,00	1746,93	C	-1746,93	-1			
AC	ACHATS	317	15040	02/11/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	314605		02/11/2020	02/01/2021	FACTURE GESTLER	FA	FACTURE					02/11/2020	25/02/2022	09:50:57	JM				0,00	1423,37	1423,37	D	1423,37	+1			
AC	ACHATS	317	15041	02/11/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	314605		02/11/2020	02/01/2021	FACTURE GESTLER	FA	FACTURE					02/11/2020	25/02/2022	09:50:57	JM				0,00	298,40	298,40	D	298,40	+1			
AC	ACHATS	317	15042	02/11/2020	624100	TRANSPORTS SUR ACHATS			TRANSPORTS SUR ACHATS	314605		02/11/2020	02/01/2021	FACTURE GESTLER	FA	FACTURE					02/11/2020	25/02/2022	09:50:57	JM				0,00	25,16	25,16	D	25,16	+1			
AC	ACHATS	318	15539	03/11/2020	401000	COLLECTIF FOURNISSEURS	00256	INGAL	INGAL	564762		03/11/2020	03/12/2020	FACTURE INGAL	FA	FACTURE	ABU	20/12/2020			03/11/2020	25/02/2022	09:50:57	JM				1068,37	0,00	1068,37	C	-1068,37	-1			
AC	ACHATS	318	15540	03/11/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	564762		03/11/2020	03/12/2020	FACTURE INGAL	FA	FACTURE					03/11/2020	25/02/2022	09:50:57	JM				0,00	863,01	863,01	D	863,01	+1			
AC	ACHATS	318	15541	03/11/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	564762		03/11/2020	03/12/2020	FACTURE INGAL	FA	FACTURE					03/11/2020	25/02/2022	09:50:57	JM				0,00	182,49	182,49	D	182,49	+1			
AC	ACHATS	318	15542	03/11/2020	624100	TRANSPORTS SUR ACHATS			TRANSPORTS SUR ACHATS	564762		03/11/2020	03/12/2020	FACTURE INGAL	FA	FACTURE					03/11/2020	25/02/2022	09:50:57	JM				0,00	22,87	22,87	D	22,87	+1			
AC	ACHATS	319	14980	06/11/2020	401000	COLLECTIF FOURNISSEURS	00477	MONDO	MONDO	14089		06/11/2020	06/12/2020	FACTURE MONDO	FA	FACTURE	AAH	13/12/2020			06/11/2020	25/02/2022	09:50:57	JM				447,32	0,00	447,32	C	-447,32	-1			
AC	ACHATS	319	14981	06/11/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	14089		06/11/2020	06/11/2020	FACTURE MONDO	FA	FACTURE					06/11/2020	25/02/2022	09:50:57	JM				0,00	362,52	362,52	D	362,52	+1			
AC	ACHATS	319	14982	06/11/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	14089		06/11/2020	06/11/2020	FACTURE MONDO	FA	FACTURE					06/11/2020	25/02/2022	09:50:57	JM				0,00	76,41	76,41	D	76,41	+1			
AC	ACHATS	319	14983	06/11/2020	624100	TRANSPORTS SUR ACHATS			TRANSPORTS SUR ACHATS	14089		06/11/2020	06/11/2020	FACTURE MONDO	FA	FACTURE					06/11/2020	25/02/2022	09:50:57	JM				0,00	8,38	8,38	D	8,38	+1			
AC	ACHATS	319	20057	06/11/2020	666100	DIFFERENCES D'ARRONDIS			DIFFERENCES D'ARRONDIS	14089		06/11/2020		Equilibre lot 0000319							06/11/2020	25/02/2022	09:50:57	JM				0,00	0,01	0,01	D	0,01	+1			
AC	ACHATS	320	15396	08/11/2020	401000	COLLECTIF FOURNISSEURS	00189	GIRAUD	GIRAUD	1158		08/11/2020	08/12/2020	FACTURE GIRAUD	FA	FACTURE	AAH	24/11/2020			08/11/2020	25/02/2022	09:50:57	JM				239,01	0,00	239,01	C	-239,01	-1			
AC	ACHATS	320	15397	08/11/2020	611000	SOUS TRAITANCE DEVELOPPEMENT			SOUS TRAITANCE DEVELOPPEMENT	1158		08/11/2020	08/12/2020	FACTURE GIRAUD	FA	FACTURE					08/11/2020	25/02/2022	09:50:57	JM				0,00	198,18	198,18	D	198,18	+1			
AC	ACHATS	320	15398	08/11/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	1158		08/11/2020	08/12/2020	FACTURE GIRAUD	FA	FACTURE					08/11/2020	25/02/2022	09:50:57	JM				0,00	40,83	40,83	D	40,83	+1			
AC	ACHATS	321	15344	08/11/2020	401000	COLLECTIF FOURNISSEURS	00498	FREJUS	FREJUS	12631		08/11/2020	31/01/2021	FACTURE FREJUS	FA	FACTURE	AAA	09/02/2021			08/11/2020	25/02/2022	09:50:57	JM				2206,24	0,00	2206,24	C	-2206,24	-1			
AC	ACHATS	321	15345	08/11/2020	607000	ACHATS MARCHANDISES			ACHATS MARCHANDISES	12631		08/11/2020	31/01/2021	FACTURE FREJUS	FA	FACTURE					08/11/2020	25/02/2022	09:50:57	JM				0,00	1829,39	1829,39	D	1829,39	+1			
AC	ACHATS	321	15346	08/11/2020	445660	TVA DEDUCTIBLE BIENS ET SERVICES			TVA DEDUCTIBLE BIENS ET SERVICES	12631		08/11/2020	31/01/2021	FACTURE FREJUS	FA	FACTURE					08/11/2020	25/02/2022	09:50:57	JM				0,00	376,85	376,85	D	376,85	+1			
